,system:index,area,class_id,class_name,territory,version,year,.geo,LEVEL_0
464,26_0_12,60879.73560277992,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
465,26_0_13,945.1433813197426,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
466,26_0_14,14526.244366066518,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
467,26_0_15,72698.8248427425,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
468,26_0_16,13779.8321284398,58,Cultivos Multiples,0.0,col5-v2-chaco-level_bioma-FINAL,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
469,27_0_0,585967.2514416651,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
470,27_0_1,76211.26274042303,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
471,27_0_2,69871.00863322966,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
472,27_0_3,1378.325936273635,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
473,27_0_4,88251.67385405197,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
474,27_0_5,68143.93451910086,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
475,27_0_6,774.2419978581834,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
476,27_0_7,2445.333597937328,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
477,27_0_8,327.09642464706155,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
478,27_0_9,9181.331339054566,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
479,27_0_10,4924.136301157711,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
480,27_0_11,7159.3303776566845,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
481,27_0_12,59066.50668881247,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
482,27_0_13,906.5318823951196,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
483,27_0_14,14975.247605541172,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
484,27_0_15,75733.64392004712,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
485,27_0_16,13066.323964802552,58,Cultivos Multiples,0.0,col5-v2-chaco-level_bioma-FINAL,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
486,28_0_0,581819.0927728659,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
487,28_0_1,75735.34424711742,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
488,28_0_2,69225.28694233089,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
489,28_0_3,1571.5221011212363,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
490,28_0_4,88540.6625521881,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
491,28_0_5,73599.70632773361,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
492,28_0_6,716.7230368046488,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
493,28_0_7,2445.8352179644994,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
494,28_0_8,184.6309887436089,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
495,28_0_9,9410.87838538106,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
496,28_0_10,4700.417472404716,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
497,28_0_11,6874.766628746552,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
498,28_0_12,57508.65818595987,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
499,28_0_13,939.7889641336376,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
500,28_0_14,15056.675963603777,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
501,28_0_15,79019.00248050713,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
502,28_0_16,11034.188957050335,58,Cultivos Multiples,0.0,col5-v2-chaco-level_bioma-FINAL,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
503,29_0_0,579862.0103159477,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
504,29_0_1,75479.61688314812,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
505,29_0_2,67840.73499822587,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
506,29_0_3,1554.9630148536528,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
507,29_0_4,87656.05137897981,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
508,29_0_5,77197.63037188703,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
509,29_0_6,720.2726102312786,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
510,29_0_7,2445.267011812324,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
511,29_0_8,202.94463106190472,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
512,29_0_9,9888.19500993795,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
513,29_0_10,4736.817317300384,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
514,29_0_11,6893.144898492948,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
515,29_0_12,58004.80569301364,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
516,29_0_13,892.7352248214421,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
517,29_0_14,14790.503296851602,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
518,29_0_15,81513.49290805655,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
519,29_0_16,8703.995660041632,58,Cultivos Multiples,0.0,col5-v2-chaco-level_bioma-FINAL,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
520,30_0_0,573449.0097518844,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
521,30_0_1,75300.84627188556,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
522,30_0_2,67603.36993461427,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
523,30_0_3,1794.5589768934624,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
524,30_0_4,87349.57585191808,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
525,30_0_5,83336.00750450937,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
526,30_0_6,682.0105006775241,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
527,30_0_7,2447.0906790446165,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
528,30_0_8,344.00900515114887,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
529,30_0_9,10344.975861983416,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
530,30_0_10,4916.119847965253,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
531,30_0_11,7035.872240850845,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
532,30_0_12,58493.879176390124,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
533,30_0_13,846.3010476320978,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
534,30_0_14,14938.95872680012,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
535,30_0_15,65297.95769058027,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
536,30_0_16,24202.63815588314,58,Cultivos Multiples,0.0,col5-v2-chaco-level_bioma-FINAL,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
537,31_0_0,567970.0109225711,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
538,31_0_1,75699.93342575186,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
539,31_0_2,68603.72617375305,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
540,31_0_3,1811.670681959688,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
541,31_0_4,86542.7159376367,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
542,31_0_5,87191.61227927521,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
543,31_0_6,724.0177995828127,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
544,31_0_7,2447.7879544688058,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
545,31_0_8,412.8465446789956,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
546,31_0_9,10727.646970526706,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
547,31_0_10,4767.142030732575,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
548,31_0_11,7103.488512092677,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
549,31_0_12,57930.44302824585,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
550,31_0_13,822.3591326760225,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
551,31_0_14,15170.511439017704,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
552,31_0_15,62224.10016546413,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
553,31_0_16,28233.16822622572,58,Cultivos Multiples,0.0,col5-v2-chaco-level_bioma-FINAL,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
554,32_0_0,564390.4739162052,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
555,32_0_1,74949.83384429952,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
556,32_0_2,67842.49338049203,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
557,32_0_3,1865.95364771048,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
558,32_0_4,88062.89576815945,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
559,32_0_5,88508.79186840233,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
560,32_0_6,751.8372642077467,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
561,32_0_7,2447.336808677393,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
562,32_0_8,308.8767633662934,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
563,32_0_9,10834.237320085256,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
564,32_0_10,4859.660681747259,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
565,32_0_11,7182.9887998535405,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
566,32_0_12,57939.05966195936,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
567,32_0_13,837.3800132886224,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
568,32_0_14,15321.43990795827,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
569,32_0_15,72965.43857300222,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
570,32_0_16,19314.483005243343,58,Cultivos Multiples,0.0,col5-v2-chaco-level_bioma-FINAL,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
571,33_0_0,562320.1413721074,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
572,33_0_1,74473.87986175029,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
573,33_0_2,67442.78799639082,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
574,33_0_3,1903.8554439644597,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
575,33_0_4,88208.37164248014,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
576,33_0_5,91122.86719038148,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
577,33_0_6,828.2855359301575,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
578,33_0_7,2448.12260921358,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
579,33_0_8,249.3808415871464,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
580,33_0_9,10666.61378191069,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
581,33_0_10,4816.60103318858,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
582,33_0_11,7111.31385490602,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
583,33_0_12,57704.774551872855,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
584,33_0_13,848.7099714448449,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
585,33_0_14,15337.154407182814,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
586,33_0_15,69968.85241981818,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
587,33_0_16,22931.468710528883,58,Cultivos Multiples,0.0,col5-v2-chaco-level_bioma-FINAL,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
588,34_0_0,557342.6483413758,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
589,34_0_1,73950.07532993575,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
590,34_0_2,67442.64068815102,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
591,34_0_3,1929.791619621986,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
592,34_0_4,87746.99478239937,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
593,34_0_5,95828.0112295675,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
594,34_0_6,787.0622800700233,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
595,34_0_7,2451.1349216739127,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
596,34_0_8,382.6175856409989,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
597,34_0_9,10856.327329842816,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
598,34_0_10,4909.500508998984,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
599,34_0_11,7213.69304890655,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
600,34_0_12,58380.69549803799,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
601,34_0_13,827.4531609424781,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
602,34_0_14,15190.722065978824,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
603,34_0_15,74540.57040990656,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
604,34_0_16,18603.242423606865,58,Cultivos Multiples,0.0,col5-v2-chaco-level_bioma-FINAL,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
605,35_0_0,549846.8204543978,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
606,35_0_1,74628.50467124204,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
607,35_0_2,69931.65940306269,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
608,35_0_3,2008.38699279458,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
609,35_0_4,85379.2093154713,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
610,35_0_5,98044.12357315734,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
611,35_0_6,831.4510848951198,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
612,35_0_7,2460.196428494457,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
613,35_0_8,477.0876898537424,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
614,35_0_9,10441.157829630702,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
615,35_0_10,5112.158513064815,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
616,35_0_11,7231.128668091378,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
617,35_0_12,59191.51919578105,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
618,35_0_13,885.2292534858594,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
