,system:index,area,class_id,class_name,territory,version,year,.geo,LEVEL_0,LEVEL_1
596,35_0_1,68357.64959583423,4,Leñosas Abiertas,0.0,col5-v2-arg-level_1-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
597,35_0_2,18606.35085108377,6,Leñosas Inundables,0.0,col5-v2-arg-level_1-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
598,35_0_3,1822.539293041652,9,Leñosas Cultivadas,0.0,col5-v2-arg-level_1-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
599,35_0_4,66097.41308316265,11,Pastizal Inundable,0.0,col5-v2-arg-level_1-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
600,35_0_5,36960.439683393335,15,Pasturas,0.0,col5-v2-arg-level_1-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
601,35_0_6,378.3469187461285,23,Playa y Dunas,0.0,col5-v2-arg-level_1-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
602,35_0_7,1544.6140822329728,24,Infraestructura Urbana,0.0,col5-v2-arg-level_1-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
603,35_0_8,471.2134265117848,25,Otras Areas No Vegetadas,0.0,col5-v2-arg-level_1-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
604,35_0_9,7417.801223489546,26,Cuerpo de agua,0.0,col5-v2-arg-level_1-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
605,35_0_10,5107.103389544034,32,Salinas,0.0,col5-v2-arg-level_1-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
606,35_0_11,7120.703366241291,42,Pastizal Abierto,0.0,col5-v2-arg-level_1-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
607,35_0_12,33542.299662678786,43,Pastizal Cerrado,0.0,col5-v2-arg-level_1-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
608,35_0_13,884.056190248477,44,Pastizal Disperso,0.0,col5-v2-arg-level_1-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
609,35_0_14,15088.017885219928,45,Leñosas Dispersas,0.0,col5-v2-arg-level_1-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
610,35_0_15,55193.23269540373,57,Cultivos Simples,0.0,col5-v2-arg-level_1-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
611,35_0_16,30600.124599102688,58,Cultivos Multiples,0.0,col5-v2-arg-level_1-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
612,36_0_0,296953.1036243214,3,Leñosas Cerradas,0.0,col5-v2-arg-level_1-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
613,36_0_1,74841.10633488822,4,Leñosas Abiertas,0.0,col5-v2-arg-level_1-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
614,36_0_2,18889.006514655648,6,Leñosas Inundables,0.0,col5-v2-arg-level_1-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
615,36_0_3,1778.6017257666308,9,Leñosas Cultivadas,0.0,col5-v2-arg-level_1-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
616,36_0_4,64683.9771051788,11,Pastizal Inundable,0.0,col5-v2-arg-level_1-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
617,36_0_5,35142.01260950817,15,Pasturas,0.0,col5-v2-arg-level_1-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
618,36_0_6,516.0587382696792,23,Playa y Dunas,0.0,col5-v2-arg-level_1-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
619,36_0_7,1545.251601717868,24,Infraestructura Urbana,0.0,col5-v2-arg-level_1-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
620,36_0_8,310.8593478444018,25,Otras Areas No Vegetadas,0.0,col5-v2-arg-level_1-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
621,36_0_9,6631.891937250483,26,Cuerpo de agua,0.0,col5-v2-arg-level_1-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
622,36_0_10,5301.595142582484,32,Salinas,0.0,col5-v2-arg-level_1-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
623,36_0_11,7238.865085647526,42,Pastizal Abierto,0.0,col5-v2-arg-level_1-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
624,36_0_12,34159.31630163143,43,Pastizal Cerrado,0.0,col5-v2-arg-level_1-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
625,36_0_13,1033.7217029970125,44,Pastizal Disperso,0.0,col5-v2-arg-level_1-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
626,36_0_14,15195.936015499028,45,Leñosas Dispersas,0.0,col5-v2-arg-level_1-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
627,36_0_15,75359.86665914522,57,Cultivos Simples,0.0,col5-v2-arg-level_1-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
628,36_0_16,11551.53320044806,58,Cultivos Multiples,0.0,col5-v2-arg-level_1-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
629,37_0_0,292983.8191149077,3,Leñosas Cerradas,0.0,col5-v2-arg-level_1-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
630,37_0_1,76283.71198449424,4,Leñosas Abiertas,0.0,col5-v2-arg-level_1-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
631,37_0_2,18993.71425598921,6,Leñosas Inundables,0.0,col5-v2-arg-level_1-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
632,37_0_3,1761.53206990895,9,Leñosas Cultivadas,0.0,col5-v2-arg-level_1-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
633,37_0_4,64979.2503842395,11,Pastizal Inundable,0.0,col5-v2-arg-level_1-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
634,37_0_5,35136.816216841195,15,Pasturas,0.0,col5-v2-arg-level_1-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
635,37_0_6,495.6383347946945,23,Playa y Dunas,0.0,col5-v2-arg-level_1-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
636,37_0_7,1538.9758063253832,24,Infraestructura Urbana,0.0,col5-v2-arg-level_1-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
637,37_0_8,406.7972643953821,25,Otras Areas No Vegetadas,0.0,col5-v2-arg-level_1-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
638,37_0_9,6109.303946665972,26,Cuerpo de agua,0.0,col5-v2-arg-level_1-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
639,37_0_10,5349.079049246922,32,Salinas,0.0,col5-v2-arg-level_1-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
640,37_0_11,7026.65649054326,42,Pastizal Abierto,0.0,col5-v2-arg-level_1-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
641,37_0_12,33716.781707629925,43,Pastizal Cerrado,0.0,col5-v2-arg-level_1-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
642,37_0_13,1048.7406495265568,44,Pastizal Disperso,0.0,col5-v2-arg-level_1-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
643,37_0_14,15298.49835135275,45,Leñosas Dispersas,0.0,col5-v2-arg-level_1-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
644,37_0_15,90003.38802048926,57,Cultivos Simples,0.0,col5-v2-arg-level_1-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
645,38_0_0,286439.7484682045,3,Leñosas Cerradas,0.0,col5-v2-arg-level_1-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
646,38_0_1,73832.45333972489,4,Leñosas Abiertas,0.0,col5-v2-arg-level_1-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
647,38_0_2,20119.83560372899,6,Leñosas Inundables,0.0,col5-v2-arg-level_1-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
648,38_0_3,2089.881996248557,9,Leñosas Cultivadas,0.0,col5-v2-arg-level_1-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
649,38_0_4,66864.56383748884,11,Pastizal Inundable,0.0,col5-v2-arg-level_1-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
650,38_0_5,35899.588568575804,15,Pasturas,0.0,col5-v2-arg-level_1-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
651,38_0_6,474.0653117720907,23,Playa y Dunas,0.0,col5-v2-arg-level_1-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
652,38_0_7,1538.999141155743,24,Infraestructura Urbana,0.0,col5-v2-arg-level_1-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
653,38_0_8,398.67409627672544,25,Otras Areas No Vegetadas,0.0,col5-v2-arg-level_1-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
654,38_0_9,6329.733404082417,26,Cuerpo de agua,0.0,col5-v2-arg-level_1-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
655,38_0_10,5452.363506024804,32,Salinas,0.0,col5-v2-arg-level_1-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
656,38_0_11,7172.067046852362,42,Pastizal Abierto,0.0,col5-v2-arg-level_1-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
657,38_0_12,34685.20931282621,43,Pastizal Cerrado,0.0,col5-v2-arg-level_1-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
658,38_0_13,1077.497622338425,44,Pastizal Disperso,0.0,col5-v2-arg-level_1-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
659,38_0_14,15040.449850843432,45,Leñosas Dispersas,0.0,col5-v2-arg-level_1-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
660,38_0_15,93717.5725412078,57,Cultivos Simples,0.0,col5-v2-arg-level_1-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Chaco,Argentina
